Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid
12:32:06,UAL,B,30.89,100,SMAT,,TRP202239,Margin,
12:32:28,UAL,SS,30.74,100,SMAT,,TRP202239,Short,
12:33:16,UAL,SS,30.62,100,SMAT,,TRP202239,Short,
12:33:52,UAL,B,30.8,100,SMAT,,TRP202239,Margin,
12:36:06,UAL,SS,30.64,100,SMAT,,TRP202239,Short,
12:37:41,UAL,B,30.41,100,SMAT,,TRP202239,Margin,
12:40:02,UAL,B,30.71,100,SMAT,,TRP202239,Margin,
12:41:54,UAL,SS,30.59,100,SMAT,,TRP202239,Short,
12:44:48,UAL,B,30.71,100,SMAT,,TRP202239,Margin,
12:44:52,UAL,SS,30.7,100,SMAT,,TRP202239,Short,
12:45:28,UAL,B,30.73,100,SMAT,,TRP202239,Margin,
12:46:03,UAL,SS,30.87,100,SMAT,,TRP202239,Short,
12:49:57,UAL,SS,30.89,100,SMAT,,TRP202239,Short,
12:50:08,UAL,B,30.95,100,SMAT,,TRP202239,Margin,
12:51:04,UAL,SS,30.94,100,SMAT,,TRP202239,Short,
12:51:40,UAL,B,31,100,SMAT,,TRP202239,Margin,
12:54:03,UAL,SS,31.03,100,SMAT,,TRP202239,Short,
12:54:56,UAL,B,31.12,100,SMAT,,TRP202239,Margin,
13:00:29,UAL,B,31.27,100,SMAT,,TRP202239,Margin,
13:02:09,UAL,SS,31.25,100,SMAT,,TRP202239,Short,
13:04:10,UAL,SS,31.41,100,SMAT,,TRP202239,Short,
13:04:17,UAL,B,31.45,100,SMAT,,TRP202239,Margin,
13:05:51,UAL,B,31.54,100,SMAT,,TRP202239,Margin,
13:06:13,UAL,SS,31.59,100,SMAT,,TRP202239,Short,
13:08:35,UAL,SS,31.6,100,SMAT,,TRP202239,Short,
13:10:10,UAL,B,31.51,100,SMAT,,TRP202239,Margin,
13:11:26,UAL,B,31.51,100,SMAT,,TRP202239,Margin,
13:12:19,UAL,SS,31.65,100,SMAT,,TRP202239,Short,
13:16:20,UAL,SS,31.5,100,SMAT,,TRP202239,Short,
13:17:01,UAL,B,31.55,100,SMAT,,TRP202239,Margin,
13:17:07,UAL,SS,31.5,100,SMAT,,TRP202239,Short,
13:17:21,UAL,B,31.55,100,SMAT,,TRP202239,Margin,
13:18:08,UAL,SS,31.5,100,SMAT,,TRP202239,Short,
13:18:35,UAL,B,31.39,100,SMAT,,TRP202239,Margin,
13:20:04,UAL,B,31.46,100,SMAT,,TRP202239,Margin,
13:20:45,UAL,SS,31.53,100,SMAT,,TRP202239,Short,
13:21:04,UAL,B,31.56,100,SMAT,,TRP202239,Margin,
13:23:03,UAL,SS,31.5,100,SMAT,,TRP202239,Short,
13:23:55,UAL,SS,31.48,100,SMAT,,TRP202239,Short,
13:24:37,UAL,B,31.52,100,SMAT,,TRP202239,Margin,
13:25:08,UAL,B,31.57,100,SMAT,,TRP202239,Margin,
13:25:50,UAL,SS,31.69,100,SMAT,,TRP202239,Short,
13:29:34,UAL,B,31.77,100,SMAT,,TRP202239,Margin,
13:29:53,UAL,SS,31.82,100,SMAT,,TRP202239,Short,
13:31:04,UAL,SS,31.79,100,SMAT,,TRP202239,Short,
13:31:18,UAL,B,31.84,100,SMAT,,TRP202239,Margin,
13:31:48,UAL,B,31.88,100,SMAT,,TRP202239,Margin,
13:32:23,UAL,SS,31.94,100,SMAT,,TRP202239,Short,
13:33:11,UAL,SS,31.93,100,SMAT,,TRP202239,Short,
13:34:26,UAL,B,31.92,100,SMAT,,TRP202239,Margin,
13:35:09,UAL,B,31.91,100,SMAT,,TRP202239,Margin,
13:39:17,UAL,SS,31.89,100,SMAT,,TRP202239,Short,
13:39:25,UAL,SS,31.85,100,SMAT,,TRP202239,Short,
13:39:34,UAL,B,31.9,100,SMAT,,TRP202239,Margin,
13:39:49,UAL,SS,31.84,100,SMAT,,TRP202239,Short,
13:40:10,UAL,B,31.87,100,SMAT,,TRP202239,Margin,
13:40:16,UAL,SS,31.84,100,SMAT,,TRP202239,Short,
13:41:15,UAL,B,31.79,100,SMAT,,TRP202239,Margin,
